Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
262649,0.00,1.00,0.01,30.41,2.18,0.78,0.14
262754,0.05,1.01,0.00,30.37,2.28,0.82,0.02
262858,0.04,1.00,-0.00,30.41,2.15,0.69,0.09
262963,0.04,1.01,0.01,30.46,2.07,0.69,0.12
263068,0.02,1.00,0.00,30.41,2.21,0.93,0.22
263173,0.03,1.01,0.00,30.37,2.32,0.73,0.26
263277,0.04,1.00,-0.00,30.46,2.37,0.66,0.10
263382,0.02,1.00,0.01,30.46,2.51,0.63,0.14
263486,-0.00,1.00,0.00,30.41,2.32,0.64,0.31
263590,0.01,1.00,-0.00,30.55,2.38,0.67,0.00
263695,0.01,1.00,-0.00,30.41,2.16,0.79,0.04
263799,-0.00,1.00,0.01,30.46,2.13,0.73,0.05
263905,0.01,1.00,0.00,30.41,2.20,0.81,0.17
264009,0.01,1.00,-0.00,30.46,2.27,0.76,0.18
264114,0.02,1.01,0.00,30.41,2.54,0.89,0.18
264218,0.03,1.00,-0.00,30.41,2.31,0.79,0.00
264323,-0.00,0.99,-0.00,30.41,2.33,0.79,0.11
264427,0.03,1.01,0.00,30.46,2.34,0.58,0.16
264531,0.04,1.01,0.00,30.55,2.26,0.69,0.02
264637,0.05,1.00,-0.00,30.41,2.28,0.74,0.18
264741,0.01,0.99,0.00,30.46,2.12,0.80,-0.03
264846,0.02,1.00,0.01,30.41,2.24,0.83,0.11
264950,0.04,1.00,-0.00,30.46,2.22,0.67,-0.02
265055,-0.00,0.99,0.00,30.41,2.37,0.55,0.20
265159,0.01,1.00,-0.01,30.37,2.27,0.70,0.04
265264,0.00,0.99,0.01,30.37,2.12,0.66,0.13
265369,0.00,0.99,0.00,30.46,2.24,0.76,0.08
265474,0.03,1.00,-0.00,30.46,2.20,0.76,-0.02
265578,0.04,1.00,0.00,30.41,2.27,0.76,0.11
265682,0.05,1.01,-0.00,30.37,2.22,0.85,0.14
265787,0.04,1.01,0.00,30.41,2.31,0.61,0.14
265891,0.02,1.00,-0.00,30.46,2.34,0.86,0.11
265996,0.04,1.01,0.01,30.41,2.33,0.66,0.18
266101,0.04,1.01,0.00,30.46,2.22,0.64,0.15
266206,0.00,1.00,0.00,30.41,2.28,0.55,0.08
266310,0.01,1.00,-0.00,30.37,2.44,0.92,0.13
266415,0.03,1.00,0.01,30.41,2.30,0.50,0.06
266519,0.01,1.00,0.00,30.37,2.22,0.89,0.10
266624,0.02,1.00,-0.01,30.41,2.29,0.87,0.12
266728,-0.00,0.99,-0.01,30.46,2.13,0.81,0.11
266832,0.01,0.99,0.00,30.41,2.47,0.71,0.12
266938,0.03,1.01,0.01,30.46,2.21,0.85,0.10
267042,0.00,1.00,-0.01,30.41,2.33,0.85,-0.02
267147,0.03,1.00,-0.00,30.46,2.26,0.76,0.01
267251,-0.00,0.99,-0.01,30.41,2.22,0.85,0.09
267356,0.03,1.00,0.00,30.37,2.05,0.77,0.07
267460,-0.00,0.99,0.01,30.41,2.03,0.63,0.05
267565,0.03,1.01,0.00,30.37,2.37,0.64,-0.14
267670,0.03,1.00,0.00,30.41,2.38,0.70,0.05
267774,-0.01,0.99,0.00,30.46,2.31,0.62,0.02
267879,0.04,1.01,0.01,30.51,2.21,0.86,0.08
267983,0.04,1.00,0.00,30.46,2.16,0.85,-0.01
268088,0.04,1.01,0.00,30.41,2.25,0.74,0.17
268192,-0.01,0.99,-0.00,30.37,2.28,0.69,0.14
268297,0.04,1.01,0.00,30.46,2.31,0.85,-0.01
268402,0.01,0.99,0.01,30.37,2.39,0.69,0.06
268507,0.05,1.01,0.00,30.46,2.27,0.63,0.08
268611,0.00,0.99,-0.00,30.41,2.35,0.66,0.08
268716,0.03,1.00,-0.00,30.37,2.29,0.80,-0.02
268820,0.04,1.00,-0.01,30.41,2.29,0.60,0.09
268924,-0.01,0.99,0.01,30.37,2.17,0.69,0.08
269029,-0.00,0.99,0.01,30.37,2.47,0.73,0.17
269134,-0.00,0.99,0.00,30.37,2.10,0.73,-0.05
269239,0.04,1.00,0.01,30.37,2.26,0.82,0.10
269343,0.04,1.01,0.01,30.41,2.20,0.78,-0.05
269448,-0.01,0.99,-0.00,30.37,2.08,0.71,0.22
269552,-0.01,0.99,-0.00,30.41,2.32,0.77,0.04
269657,0.04,1.00,0.01,30.46,2.36,0.64,-0.05
269761,-0.01,0.99,-0.00,30.41,2.37,0.71,0.15
269867,0.00,1.00,0.01,30.37,2.10,0.78,0.15
269971,0.04,1.00,0.01,30.41,2.26,0.71,0.09
270075,-0.01,0.98,-0.01,30.46,2.45,0.72,0.08
270180,0.01,1.00,-0.00,30.41,2.34,0.60,0.21
270284,0.02,1.01,0.01,30.37,2.26,0.90,0.25
270389,0.03,1.01,0.02,30.37,2.09,0.59,0.16
270494,0.04,1.01,0.00,30.41,2.26,0.76,0.06
270599,0.05,1.00,0.00,30.46,2.37,0.59,0.18
270703,0.03,1.00,-0.01,30.46,2.28,0.73,0.17
270808,0.02,1.01,-0.00,30.46,2.40,0.69,0.08
270912,0.04,1.01,0.01,30.41,2.30,0.73,0.17
271016,0.01,1.00,0.01,30.46,2.46,0.85,0.01
271121,-0.01,0.99,0.00,30.37,2.33,0.76,0.11
271226,0.03,1.00,0.00,30.37,2.21,0.63,0.07
271331,0.01,0.99,0.01,30.41,2.30,0.79,0.13
271435,0.01,1.00,0.00,30.37,2.40,0.64,0.00
271540,0.01,1.00,0.00,30.32,2.20,0.67,0.11
271644,0.01,0.99,-0.00,30.37,2.12,0.69,0.21
271749,0.03,1.00,0.00,30.41,2.15,0.79,0.06
271853,0.01,1.00,-0.01,30.37,2.34,0.66,0.13
271958,0.04,1.01,0.00,30.32,2.29,0.80,-0.11
272063,0.04,1.01,-0.00,30.37,2.32,0.87,0.10
272167,0.03,1.01,-0.00,30.32,1.99,0.77,0.34
272272,0.04,1.00,0.00,30.37,2.21,0.76,0.08
272376,-0.00,0.99,0.01,30.37,2.26,0.72,0.03
272481,0.01,1.00,-0.00,30.41,2.15,0.80,-0.04
272585,0.04,1.01,0.00,30.46,2.34,0.76,0.13
272690,-0.01,0.99,0.00,30.41,2.27,0.73,0.03
272795,0.02,1.00,0.00,30.46,2.27,0.76,0.11
272900,-0.00,1.00,0.00,30.32,2.26,0.78,-0.11
273004,0.02,0.99,0.00,30.37,2.24,0.58,-0.05
273108,0.05,1.01,-0.00,30.32,2.27,0.69,0.08
273213,0.01,1.00,0.00,30.37,2.20,0.62,0.04
273317,0.04,1.00,0.01,30.41,2.25,0.61,0.14
273422,0.00,1.00,-0.01,30.37,2.13,0.87,-0.01
273527,-0.00,0.99,0.01,30.46,2.29,0.73,-0.03
273632,0.05,1.00,0.00,30.41,2.09,0.85,0.21
273736,-0.00,0.99,0.01,30.37,2.35,0.87,0.02
273841,-0.00,0.99,-0.00,30.41,2.07,0.66,0.00
273945,0.04,1.01,0.00,30.27,2.15,0.56,0.06
274050,0.02,0.99,-0.00,30.41,2.22,0.69,0.04
274154,0.01,0.99,0.01,30.51,2.15,0.69,0.09
274258,0.00,0.99,-0.01,30.46,2.31,0.82,0.07
274364,0.02,1.01,0.01,30.51,2.05,0.77,0.21
274468,0.00,0.97,0.00,30.46,2.37,0.80,0.02
274573,0.03,1.00,0.00,30.41,2.19,0.69,0.12
274677,0.04,1.00,0.00,30.46,2.31,0.77,0.25
274782,-0.00,0.99,-0.00,30.32,2.24,0.68,0.07
274886,0.00,0.99,-0.00,30.37,2.53,0.86,0.06
274991,-0.01,0.99,-0.01,30.41,2.22,0.69,0.05
275096,-0.01,0.99,-0.00,30.41,2.36,0.82,0.05
275201,-0.00,0.99,0.01,30.37,2.18,0.86,0.16
275305,0.04,1.01,-0.00,30.41,2.32,0.72,0.19
275409,0.04,1.01,0.00,30.41,2.36,0.87,0.11
275514,-0.01,0.99,-0.00,30.37,2.26,0.76,0.27
275618,0.03,1.01,-0.01,30.41,2.20,0.73,0.17
275723,0.00,0.99,-0.00,30.37,2.13,0.70,0.12
275828,0.03,1.01,0.01,30.51,2.19,0.92,0.10
275933,0.01,1.00,-0.00,30.37,2.12,0.75,0.05
276037,-0.00,0.99,-0.00,30.41,2.12,0.86,0.05
276142,0.02,1.02,0.00,30.37,2.84,0.63,0.47
276246,-0.01,0.99,0.00,30.41,2.58,0.92,0.02
276350,-0.00,0.99,0.00,30.46,2.38,0.84,0.07
276455,0.03,1.00,0.01,30.41,2.37,0.98,0.17
276560,0.01,1.00,-0.00,30.37,2.18,0.61,0.05
276665,-0.01,0.99,0.01,30.41,2.31,0.56,0.27
276769,0.00,0.99,0.01,30.37,2.09,0.57,0.05
276874,0.03,1.00,-0.00,30.37,2.34,0.74,0.08
276978,0.04,1.01,0.00,30.46,2.27,0.73,0.13
277083,0.00,0.99,0.00,30.41,2.36,0.59,-0.12
277187,-0.01,0.99,0.01,30.46,2.31,0.76,0.16
277293,-0.01,0.97,0.00,30.60,1.36,0.75,0.34
277397,0.00,0.99,-0.01,30.46,2.41,0.73,0.37
277501,0.03,1.00,0.01,30.41,2.74,0.73,-0.11
277606,0.05,1.00,0.01,30.41,2.56,0.73,0.04
277710,0.03,1.00,0.00,30.46,2.48,0.79,0.18
277815,0.00,0.99,0.00,30.41,2.45,0.72,0.11
277919,-0.00,0.99,0.00,30.41,2.25,0.65,0.03
278025,0.04,1.00,0.01,30.37,2.66,0.69,-0.02
278129,0.03,1.01,-0.01,30.46,2.24,0.83,0.21
278234,0.01,1.00,-0.01,30.32,2.20,0.63,-0.05
278338,-0.01,0.99,0.00,30.37,2.21,0.72,0.06
278443,0.05,1.00,-0.00,30.41,2.16,0.63,0.23
278547,0.05,1.01,0.00,30.46,2.38,0.69,-0.12
278651,0.04,1.00,0.01,30.41,2.12,0.73,0.03
278757,0.01,1.00,0.00,30.46,2.28,0.71,0.02
278861,-0.00,1.00,-0.00,30.41,2.13,0.84,0.08
278966,0.02,1.00,0.00,30.46,2.17,0.78,0.27
279070,-0.01,1.00,-0.00,30.41,2.44,0.73,0.11
279175,-0.02,0.99,-0.00,30.46,2.48,0.69,0.15
279279,0.01,0.99,-0.01,30.41,2.22,0.76,-0.02
279385,0.04,1.01,-0.00,30.46,2.42,0.60,0.06
279489,0.04,1.01,0.00,30.41,2.42,0.76,0.19
279593,0.02,0.99,0.00,30.46,2.21,0.72,0.01
279698,-0.01,0.99,-0.00,30.37,2.35,0.67,0.11
279802,-0.00,0.99,-0.00,30.46,2.15,0.67,0.09
279907,0.01,0.99,0.00,30.41,2.45,0.69,0.17
280011,0.04,1.00,0.00,30.51,2.36,0.63,0.05
280116,-0.00,0.99,0.00,30.46,2.42,0.75,0.08
280221,0.00,0.99,-0.01,30.41,2.39,0.77,0.17
280326,0.01,0.99,-0.00,30.55,1.96,0.93,0.01
280430,0.04,1.00,0.00,30.41,2.20,0.73,0.08
280535,0.04,1.01,0.00,30.41,2.23,0.69,0.09
280639,0.04,1.01,0.00,30.37,2.17,0.64,0.12
280743,0.04,1.00,0.00,30.41,2.31,0.89,0.18
280848,0.03,1.00,0.00,30.46,2.19,0.76,-0.03
280953,-0.01,0.99,-0.01,30.51,2.37,0.92,0.25
281058,-0.01,0.99,0.00,30.37,2.35,0.69,0.08
281162,0.03,1.00,-0.00,30.41,2.46,0.76,-0.11
281267,0.03,1.02,0.00,30.46,2.41,0.65,0.13
281371,0.01,0.99,-0.01,30.41,2.15,0.68,0.16
281476,-0.01,0.99,-0.00,30.37,2.43,0.61,0.12
281580,-0.01,0.99,0.01,30.41,2.25,0.91,0.12
281686,0.01,1.00,0.01,30.37,2.35,0.66,0.05
281790,0.04,1.01,0.00,30.41,2.24,0.73,0.01
281894,-0.00,0.99,0.00,30.37,2.22,0.80,-0.05
281999,0.01,1.00,-0.00,30.41,2.17,0.53,-0.05
282103,-0.00,0.99,-0.01,30.55,2.29,0.89,0.24
282208,0.04,1.01,0.00,30.51,2.30,0.68,0.08
282312,-0.00,0.99,-0.01,30.41,2.27,0.73,-0.03
282418,0.04,1.00,0.01,30.46,2.34,0.68,0.08
282522,0.02,1.00,-0.01,30.51,2.32,0.66,0.11
282627,0.04,1.00,-0.00,30.46,2.15,0.72,0.09
282731,0.03,1.00,0.00,30.51,2.30,0.74,0.02
282835,0.03,1.00,0.00,30.46,2.35,0.65,-0.02
282940,0.04,1.00,0.00,30.51,2.21,0.71,0.05
283044,0.02,1.00,0.00,30.46,2.20,0.56,0.05
283150,0.00,0.99,-0.00,30.51,2.19,0.89,0.05
283254,0.04,1.01,0.00,30.46,2.44,0.65,0.08
283359,0.03,1.01,-0.00,30.46,2.47,0.81,0.08
283463,-0.00,0.99,-0.01,30.41,2.32,0.66,0.00
283568,-0.00,0.99,-0.00,30.46,2.26,0.70,0.05
283672,0.03,1.01,0.00,30.41,2.14,0.62,0.16
283777,0.00,0.99,0.01,30.46,2.26,0.62,0.00
283881,0.04,1.00,0.01,30.46,2.14,0.62,0.22
283986,-0.00,0.99,0.00,30.41,2.06,0.85,0.04
284091,0.03,1.00,0.00,30.46,2.30,0.82,-0.03
284195,0.03,1.00,0.00,30.41,2.15,0.76,-0.03
284300,-0.00,0.99,0.01,30.46,2.25,0.84,0.05
284404,-0.00,0.99,0.00,30.41,2.20,0.82,0.11
284509,0.03,1.00,0.01,30.46,2.31,0.69,0.19
284613,-0.00,0.99,-0.00,30.41,2.39,0.68,0.08
284719,0.04,1.01,0.01,30.46,2.15,0.73,-0.08
284823,-0.01,0.99,0.00,30.51,2.30,0.76,0.01
284928,-0.01,0.99,0.00,30.46,2.36,0.81,0.00
285032,0.02,0.99,-0.00,30.41,2.16,0.73,0.06
285136,-0.01,0.99,-0.01,30.37,2.31,0.64,0.11
285241,0.01,0.99,-0.01,30.51,2.23,0.69,0.07
285345,0.03,0.99,0.01,30.46,2.31,0.76,-0.11
285451,0.04,1.01,0.00,30.46,2.43,0.74,0.00
285555,0.04,1.01,-0.00,30.37,2.30,0.94,0.09
285660,0.00,1.00,0.00,30.41,2.42,0.69,0.16
285764,0.01,0.99,-0.01,30.46,2.33,0.71,0.15
285869,0.00,1.00,0.00,30.41,2.37,0.71,0.24
285973,0.03,1.01,0.01,30.46,2.21,0.68,0.00
286077,0.05,1.00,0.00,30.41,2.38,0.72,0.01
286182,0.01,1.00,0.00,30.46,2.38,0.87,0.05
286287,0.03,1.01,0.00,30.41,2.40,0.84,-0.02
286392,0.05,1.01,0.00,30.37,2.49,0.60,0.08
286496,0.00,0.99,-0.00,30.51,2.30,0.78,0.25
286601,0.00,0.99,-0.00,30.37,2.18,0.70,0.21
286705,0.03,1.00,0.00,30.41,2.21,0.83,0.11
286810,0.02,0.99,0.00,30.46,2.31,0.66,0.09
286914,0.03,1.01,0.00,30.55,2.44,0.69,0.08
287020,0.04,1.00,0.01,30.51,2.09,0.70,0.05
287124,0.04,1.01,0.00,30.46,2.18,0.77,0.06
287228,-0.00,0.99,-0.01,30.37,2.11,0.70,0.26
287333,0.01,0.99,0.01,30.41,2.49,0.76,0.17
287437,0.00,1.00,0.01,30.46,2.35,0.96,0.17
287542,-0.01,0.99,-0.00,30.46,2.20,0.72,-0.01
287646,0.01,1.00,-0.00,30.37,2.26,0.53,0.05
287752,0.05,1.01,0.01,30.46,2.27,0.72,0.04
287856,0.01,0.99,0.00,30.41,2.29,0.76,0.06
287961,0.01,0.99,0.00,30.41,2.56,0.82,0.15
288065,-0.00,1.00,-0.01,30.60,2.22,0.70,0.31
288169,0.04,1.01,0.00,30.46,2.32,0.79,-0.08
288274,-0.01,0.99,0.01,30.41,2.22,0.71,0.15
288378,-0.00,0.99,0.00,30.55,2.56,0.82,0.27
288484,0.02,1.01,-0.01,30.51,2.05,0.83,0.12
288588,0.01,0.99,-0.00,30.55,2.29,0.79,-0.13
288693,0.01,0.99,-0.00,30.41,2.37,0.79,0.18
288797,0.00,0.99,0.00,30.55,2.28,0.74,0.11
288902,0.00,1.00,0.01,30.46,2.31,0.82,0.08
289006,0.04,1.01,0.00,30.51,2.14,0.88,0.04
289111,0.03,0.99,-0.00,30.46,2.26,0.58,-0.02
289216,-0.01,0.99,-0.00,30.51,2.40,0.74,0.18
289320,-0.01,0.99,-0.00,30.46,2.29,0.69,-0.09
289425,0.04,1.00,0.00,30.51,2.31,0.90,0.28
289529,-0.01,0.99,-0.00,30.55,2.18,0.83,-0.08
289634,0.03,1.01,0.01,30.46,2.18,0.88,0.15
289738,-0.00,0.99,0.00,30.51,2.36,0.70,0.24
289843,0.04,1.00,-0.00,30.46,2.38,0.67,0.11
289948,0.04,1.01,0.01,30.46,2.26,0.71,0.18
290053,0.03,1.01,-0.00,30.55,2.43,0.71,0.01
290157,0.00,0.99,0.01,30.51,2.30,0.50,0.34
290262,-0.01,0.99,-0.01,30.46,2.24,0.56,0.11
290366,0.04,1.01,-0.01,30.51,2.18,0.66,0.08
290470,0.02,1.00,-0.01,30.37,2.30,0.76,0.05
290575,0.03,1.01,-0.01,30.37,2.31,0.70,0.11
290680,0.03,1.01,0.00,30.51,2.24,0.63,0.17
290785,0.00,0.99,-0.00,30.46,2.15,0.73,0.09
290889,0.02,1.00,0.00,30.51,2.06,0.90,0.12
290994,0.02,1.00,0.00,30.46,2.34,0.68,0.27
291098,0.04,1.00,0.00,30.51,2.39,0.70,0.11
291203,0.00,0.99,0.00,30.46,2.50,0.76,0.03
291307,-0.00,0.98,-0.00,30.41,2.31,0.73,-0.03
291412,0.04,1.01,0.00,30.55,2.20,0.87,-0.11
291517,-0.00,0.99,0.01,30.46,2.39,0.63,-0.04
291621,-0.00,0.99,-0.01,30.51,2.27,0.63,0.07
291726,0.04,1.01,-0.00,30.46,2.06,0.79,0.03
291830,0.01,0.99,0.00,30.41,2.36,0.59,0.16
291935,0.04,1.00,0.00,30.46,2.31,0.68,0.15
292039,-0.01,0.99,-0.00,30.41,2.20,0.76,0.19
292145,0.01,1.00,0.00,30.55,2.05,0.78,0.03
292249,0.01,1.00,0.00,30.51,2.24,0.73,0.24
292354,0.01,1.00,-0.00,30.46,2.18,0.60,0.07
292458,0.01,1.00,0.01,30.51,2.44,0.78,0.13
292562,0.03,1.01,0.00,30.41,2.25,0.76,0.08
292667,0.01,1.00,-0.00,30.55,2.26,0.60,0.02
292771,-0.01,0.99,-0.01,30.41,2.08,0.84,0.16
292876,-0.00,0.99,-0.00,30.46,2.11,0.64,0.11
292981,0.03,1.01,0.00,30.46,2.24,0.82,0.23
293086,0.03,0.99,-0.00,30.51,2.41,0.84,0.04
293190,-0.01,0.99,0.00,30.46,2.07,0.71,0.09
293295,0.04,1.00,0.01,30.51,2.33,0.61,0.12
293399,-0.00,0.99,0.00,30.46,2.32,0.93,0.05
293504,0.02,1.00,-0.00,30.51,2.24,0.70,0.15
293608,0.03,1.00,0.00,30.41,2.21,0.72,0.12
293713,0.03,1.01,0.01,30.55,2.30,0.71,-0.01
293818,-0.00,0.99,0.00,30.51,2.36,0.78,0.15
293922,0.04,1.01,0.01,30.55,2.25,0.68,0.12
294027,0.02,1.00,-0.00,30.46,2.23,0.68,0.05
294131,0.00,1.00,0.01,30.55,2.24,0.76,-0.01
294236,0.04,1.01,0.01,30.51,2.34,0.56,0.10
294340,-0.01,0.99,0.00,30.55,2.34,0.64,0.10
294446,0.00,1.00,0.01,30.51,2.31,0.76,0.16
294550,0.02,1.00,0.01,30.55,2.54,0.67,0.21
294654,-0.00,1.00,0.00,30.41,2.18,0.79,0.14
294759,-0.01,0.99,0.00,30.55,2.20,0.66,0.05
294863,0.02,1.00,0.01,30.46,2.36,0.71,0.01
294968,0.00,0.99,-0.01,30.51,2.39,0.70,0.09
295072,0.03,1.01,0.01,30.46,2.14,0.64,-0.05
295178,0.03,1.00,-0.00,30.41,2.10,0.92,0.16
295282,0.03,1.00,0.01,30.46,2.21,0.79,0.22
295387,-0.01,0.99,0.00,30.51,2.21,0.82,0.13
295491,0.02,0.99,-0.00,30.46,2.21,0.64,0.21
295596,0.01,1.00,0.01,30.51,2.35,0.82,0.29
295700,0.03,1.01,-0.00,30.65,2.34,0.67,0.01
295804,-0.01,0.99,0.00,30.51,2.27,0.91,0.14
295910,0.03,1.01,0.00,30.46,2.37,0.90,0.11
296014,0.03,1.00,0.00,30.51,2.15,0.67,0.11
296119,0.03,1.01,0.00,30.46,2.27,0.57,0.17
296223,0.00,0.99,-0.00,30.55,2.11,0.59,0.18
296328,-0.00,0.99,0.00,30.41,2.34,0.73,0.05
296432,-0.01,0.98,-0.00,30.46,2.02,0.76,0.05
296537,0.02,1.00,0.00,30.60,2.18,0.79,0.00
296642,-0.00,0.99,0.00,30.46,2.18,0.82,-0.08
296747,0.04,1.02,-0.00,30.51,2.44,0.59,0.19
296851,0.03,0.99,0.00,30.46,2.23,0.69,0.02
296955,-0.00,0.99,0.00,30.46,2.34,0.64,0.10
297060,0.02,1.01,-0.01,30.51,2.33,0.73,0.00
297164,0.02,1.01,-0.00,30.55,2.18,0.73,0.27
297269,-0.01,0.99,0.01,30.41,2.39,0.63,0.17
297374,-0.00,0.99,0.01,30.55,2.20,0.79,-0.04
297479,0.04,1.01,-0.01,30.51,2.38,0.60,0.05
297583,-0.01,1.00,0.01,30.51,2.40,0.88,0.07
297688,0.04,1.01,-0.00,30.55,2.09,0.74,0.09
297792,0.01,0.99,0.00,30.46,2.39,0.84,0.02
297896,0.04,1.00,0.01,30.46,2.19,0.77,-0.09
298001,0.01,0.99,0.00,30.41,2.20,0.75,0.05
298106,-0.00,0.98,-0.00,30.55,2.27,0.96,0.03
298211,-0.01,0.99,0.00,30.51,2.26,0.69,0.12
298315,0.01,1.00,-0.00,30.51,2.22,0.56,0.08
298420,0.00,0.99,0.00,30.55,2.25,0.77,0.17
298524,0.01,1.00,-0.00,30.60,2.39,0.79,0.21
298629,0.01,0.99,0.00,30.46,2.16,0.89,0.11
298733,0.05,1.00,0.01,30.46,2.20,0.53,-0.02
298838,0.02,0.99,0.01,30.51,2.31,0.81,0.05
298943,0.05,1.00,0.00,30.46,2.20,0.74,0.09
299047,0.02,0.99,0.01,30.51,2.42,0.69,0.29
299152,0.00,1.00,-0.00,30.46,2.24,0.77,0.09
299256,0.00,0.99,0.00,30.51,2.38,0.62,0.02
299361,0.04,1.00,0.01,30.46,2.22,0.77,0.07
299465,0.02,1.00,-0.00,30.41,2.34,0.63,0.08
299570,-0.01,0.99,0.01,30.46,2.34,0.79,0.02
299675,0.03,1.01,0.00,30.41,2.28,0.85,0.02
299780,0.04,1.00,0.00,30.46,2.47,0.78,0.28
299884,-0.00,0.99,-0.00,30.41,2.16,0.74,0.12
299988,-0.01,1.00,-0.00,30.46,2.18,0.64,0.02
300093,0.01,1.00,0.00,30.51,2.12,0.81,-0.09
300197,0.04,1.01,0.01,30.55,2.15,0.89,0.16
300302,0.02,0.99,0.00,30.51,2.33,0.88,0.05
300407,0.02,1.00,-0.00,30.46,2.35,0.79,-0.08
300512,0.02,0.99,0.01,30.51,2.10,0.85,0.08
300616,-0.01,1.00,0.00,30.55,2.22,0.73,0.12
300721,0.02,1.00,0.00,30.51,2.32,0.64,-0.02
300825,0.00,1.00,0.00,30.46,2.05,0.70,0.13
300930,0.04,1.01,0.00,30.51,2.22,0.56,0.05
301034,0.00,0.99,0.00,30.55,2.21,0.73,0.12
301138,0.04,1.00,-0.00,30.51,2.16,0.88,0.03
301244,0.04,1.01,-0.00,30.55,2.37,0.79,0.22
301348,-0.01,0.99,-0.00,30.41,2.34,0.95,0.06
301453,0.00,0.99,0.01,30.46,2.37,0.60,0.28
301557,0.02,1.01,-0.01,30.51,2.02,0.65,0.05
301662,0.01,0.99,0.01,30.37,2.18,0.72,0.19
301766,0.00,1.00,0.01,30.51,2.43,0.69,0.15
301871,0.03,1.01,0.00,30.55,2.33,0.74,0.13
301976,0.01,0.99,0.01,30.46,2.27,0.76,0.02
302081,0.02,0.99,0.00,30.46,2.18,0.70,-0.12
302185,0.05,1.00,0.01,30.46,2.28,0.58,0.10
302289,-0.01,0.99,-0.01,30.41,2.24,0.88,0.05
302394,0.04,1.01,0.01,30.46,2.36,0.70,-0.01
302498,0.00,0.99,-0.00,30.51,2.39,0.68,0.14
302603,0.02,1.00,0.00,30.37,2.03,0.68,0.15
302708,0.01,0.99,0.00,30.51,2.18,0.59,0.21
302813,0.03,0.99,-0.00,30.46,2.05,0.58,-0.05
302917,-0.00,0.99,0.00,30.51,2.15,0.72,0.01
303022,0.04,1.00,0.01,30.46,2.13,0.80,0.06
303126,-0.01,0.99,0.00,30.41,2.29,0.64,0.04
303230,0.00,0.99,0.00,30.46,2.20,1.01,0.21
303335,0.02,1.00,-0.00,30.46,2.17,0.76,0.14
303440,0.01,1.00,0.00,30.41,2.31,0.60,0.08
303545,0.01,1.00,0.00,30.46,2.32,0.75,0.04
303649,0.01,0.99,-0.00,30.51,2.18,0.79,0.04
303754,0.02,1.00,-0.00,30.46,2.17,0.62,0.07
303858,0.02,1.00,-0.01,30.51,2.13,0.58,0.20
303963,0.02,1.01,-0.00,30.37,2.27,0.89,0.11
304067,-0.01,0.99,-0.01,30.51,2.34,0.75,0.13
304173,-0.00,1.00,0.00,30.46,2.44,0.69,-0.01
304277,-0.00,0.99,-0.00,30.46,2.32,0.70,0.06
304381,0.01,1.00,0.00,30.41,2.31,0.68,0.24
304486,0.01,0.99,-0.01,30.46,2.24,0.73,0.06
304590,0.04,1.00,0.01,30.51,2.25,0.75,0.12
304695,0.04,1.01,-0.00,30.55,2.13,0.66,0.06
304799,0.04,1.01,0.00,30.51,2.02,0.69,0.22
304905,0.04,1.01,0.00,30.46,2.30,0.69,0.09
305009,0.02,0.99,-0.00,30.51,2.15,0.81,0.11
305114,-0.01,0.99,-0.00,30.46,2.11,0.63,-0.05
305218,0.04,1.01,0.00,30.51,2.27,0.65,0.04
305323,-0.00,0.99,0.00,30.55,2.11,0.74,-0.02
305427,0.01,1.00,0.01,30.41,2.10,0.78,0.06
305531,0.03,1.01,-0.00,30.55,2.20,0.68,0.28
305637,-0.00,0.99,-0.00,30.51,2.14,0.57,0.21
305741,0.02,0.99,0.01,30.55,2.50,0.69,-0.08
305846,-0.00,1.00,0.01,30.41,2.25,0.82,-0.01
305950,0.01,1.00,0.00,30.46,2.28,0.91,0.11
306055,0.04,1.01,0.01,30.41,2.43,0.70,0.16
306159,0.02,0.99,0.01,30.46,2.47,0.66,0.10
306264,0.03,1.00,0.01,30.41,2.21,0.84,0.08
306369,0.01,1.00,0.00,30.55,2.30,0.66,0.12
306473,0.00,1.00,0.00,30.41,2.40,0.79,-0.10
306578,0.00,0.99,-0.00,30.51,2.36,0.80,0.24
306682,0.01,1.00,0.00,30.46,2.27,0.76,0.01
306787,0.04,1.01,-0.00,30.41,2.26,0.76,0.08
306891,0.04,1.00,0.00,30.37,2.25,0.60,0.10
306996,-0.00,0.99,0.01,30.41,2.32,0.90,0.14
307101,0.04,1.01,0.00,30.41,2.18,0.77,0.09
307206,0.01,0.99,0.01,30.37,2.28,0.69,0.16
307310,-0.01,0.99,-0.00,30.41,2.18,0.85,0.10
307415,0.01,1.00,-0.00,30.46,2.35,0.76,0.06
307519,-0.01,0.99,0.00,30.41,2.05,0.62,0.08
307623,0.01,0.99,0.00,30.41,2.38,0.80,0.12
307728,0.04,1.01,0.01,30.46,2.43,0.65,0.08
307833,0.00,0.99,-0.01,30.51,2.46,0.63,0.04
307938,0.03,1.00,0.01,30.46,2.27,0.69,0.06
308042,0.04,1.01,0.01,30.51,2.27,0.74,0.27
308147,0.03,1.01,0.01,30.46,2.54,0.78,0.07
308251,0.02,1.01,0.00,30.41,2.24,0.79,0.06
308356,0.02,1.00,0.00,30.46,2.32,0.82,0.09
308460,0.03,1.00,0.00,30.41,2.41,0.79,0.00
