timestamp,Filtered_X,Filtered_Y,Filtered_Z
2359,0.0004620650246592977,0.0004154152433995465,-0.0033798580884604095
2407,0.00047587203704393434,0.00043020804256835705,-0.003479741994987827
2456,0.0004896490327367588,0.00044526301003990017,-0.003581161774649809
2505,0.0005033913035201599,0.00046039227727979223,-0.003683127038204536
2550,0.0005170942877246031,0.0004757676641629507,-0.0037864333131321926
2595,0.0005307492374758157,0.0004914109924225451,-0.0038912352399255064
2642,0.0005443203532300709,0.0005072432669335599,-0.003997397426588084
2689,0.0005577463111726237,0.0005233366287715811,-0.004105598582962137
2737,0.0005709950202924996,0.0005395489633675112,-0.004215311330213803
2785,0.0005840643595374473,0.0005558754608200098,-0.0043263654194202125
2833,0.000596952273858523,0.0005726519316371769,-0.004440165112910293
2880,0.0006096578587281962,0.0005895020052689887,-0.004555329391258323
2927,0.0006221493040648443,0.0006062357991523036,-0.004671170317641162
2975,0.0006343710927487997,0.0006232889111645768,-0.004789416905374585
3022,0.0006462812171833485,0.0006404914030951045,-0.004909510924352925
3070,0.0006578477716992941,0.000657673895979592,-0.005030965584128658
3119,0.0006690392316151897,0.0006749832224916467,-0.005154346084913397
3167,0.0006797973525412257,0.0006924731429452417,-0.005279987409708518
3214,0.000690097837391394,0.0007101997260498392,-0.005408191787092532
3262,0.0006999619609333936,0.0007281076284718055,-0.005538617890353718
3310,0.0007094023567137638,0.0007459976724451285,-0.005670379681015187
3358,0.0007184517242360447,0.0007640183443645845,-0.005803658167283072
3407,0.0007271403599185155,0.0007819559645902704,-0.005937874088363014
3454,0.0007354919849676338,0.0007999069087827778,-0.006073208861338279
3504,0.0007435212434368018,0.000818018639691605,-0.006209947859528757
3552,0.0007511942239526949,0.0008364519041732427,-0.006348467407167622
3600,0.0007584867082108818,0.0008551845777256457,-0.006488776699670436
3649,0.0007654675417790439,0.0008743490981902215,-0.006630849266099997
3695,0.000772200122819111,0.0008939962409650681,-0.006774587160653579
3744,0.0007786792566838695,0.0009136247031072569,-0.0069189663939623666
3792,0.0007849461461473943,0.0009337176445622532,-0.007064671792236131
3841,0.0007910608124209528,0.0009543009161306149,-0.007211564483331939
3889,0.0007970422381809422,0.0009752870477858651,-0.00735941135979275
3937,0.0008029177118247272,0.0009967983147611014,-0.007508323920608334
3985,0.0008087222882031218,0.0010189207076173193,-0.007658335667373091
4033,0.0008144910498021898,0.0010419703925298798,-0.007809826632381954
4080,0.0008202391899919318,0.0010656880483742156,-0.007962354553873485
4129,0.0008259726103120716,0.0010898317983345184,-0.008115500253848005
4177,0.0008316948319017872,0.0011145537128534732,-0.008269439500942074
4227,0.0008374318359102489,0.0011401299187359327,-0.008424433869621467
4276,0.0008432130637615412,0.001166227216408415,-0.008579971997162577
4324,0.0008490284571878963,0.0011928293882261006,-0.008736060789468347
4375,0.0008548693145253983,0.0012197977946735404,-0.008892571096063362
4423,0.000860734843165756,0.0012474037296459188,-0.009049763204717306
4473,0.0008666236165408293,0.0012757859754270059,-0.009207792309900587
4520,0.0008725303888595171,0.0013044337203031067,-0.00936606729965861
4570,0.0008784899898007072,0.001334129294036558,-0.009525328931568915
4616,0.0008845254783434452,0.0013643699555528862,-0.009685008759522818
4665,0.0008906272886030812,0.0013945543185142335,-0.009844487134751962
4715,0.0008967972652709399,0.0014250625439656353,-0.010004138936489371
4765,0.0009030249987485411,0.0014561142559582358,-0.010164198482212183
4813,0.0009093225186147175,0.0014877724685035947,-0.010324654490120056
4860,0.0009156990597029815,0.0015196160013547057,-0.01048505380739875
4910,0.00092215282341598,0.001552086688647812,-0.010645840532448419
4958,0.000928701798961582,0.0015857605180461557,-0.010807518813979324
5005,0.0009353679215853063,0.001620234090535834,-0.010969649500415351
5055,0.0009421734357445991,0.0016552493037473599,-0.011131944407365946
5103,0.0009491297685608958,0.001690803602029126,-0.011294397414371141
5150,0.000956208266475911,0.0017273835215942035,-0.011457453688761684
5200,0.0009633735424653381,0.0017652153124094148,-0.01162132647588626
5249,0.00097063848780041,0.001803176962612591,-0.011785119002991661
5298,0.0009780288440879377,0.0018411859164959804,-0.01194870854663283
5344,0.0009855507446091451,0.0018795697512131078,-0.012112338989092456
5393,0.0009931627390532898,0.0019188129803411223,-0.012276418996092756
5442,0.001000811352252686,0.0019580412067217155,-0.012440545518775072
5488,0.0010084618272747509,0.0019968442367366357,-0.012604463782957402
5537,0.0010160917215747797,0.0020361095801444675,-0.01276870883589816
5584,0.0010236777143033057,0.0020758545388353342,-0.012933319684560374
5633,0.0010311943817455187,0.0021162985981413784,-0.013098473082629965
5680,0.0010385655281319557,0.0021578284619858433,-0.013264487170343058
5729,0.0010457185673546842,0.0022001967784711783,-0.013431320879597985
5779,0.0010526612874984858,0.0022426556435382015,-0.013598525258001442
5825,0.0010594070065180706,0.0022850893589324048,-0.013765973335404465
5874,0.001065971694034577,0.002327800146422985,-0.013933800347330003
5921,0.0010723670320674065,0.0023708240245256663,-0.014102052718903805
5969,0.0010785876809160377,0.0024139766868766727,-0.01427061606751879
6017,0.0010846280608805235,0.002457373963757422,-0.014439557974798555
6065,0.0010904877958207019,0.0025009567190046535,-0.014608843634068978
6113,0.0010961700079195698,0.002544749816580397,-0.014778461282376552
6162,0.0011016869399813518,0.002588793366906751,-0.01494840050774237
6211,0.0011070580973319478,0.0026324929204950796,-0.015118421734229925
6260,0.00111229900283862,0.002675573321497097,-0.015288385864008611
6310,0.0011174327180870304,0.002719037353176268,-0.015458558926142837
6361,0.0011224631339771987,0.002762518239669184,-0.01562876136393207
6409,0.0011273798433046865,0.0028057781512418043,-0.015798946611230266
6458,0.001132194824730193,0.002849301243743541,-0.015969233997483193
6506,0.0011369027141215108,0.0028926009532530693,-0.016139344190928738
6553,0.0011415190870043511,0.002935882887246977,-0.016308983897540246
6601,0.0011460548541672709,0.002979128527912554,-0.016477874616107353
6649,0.001150519964129449,0.003022385616595985,-0.01664554714245315
6696,0.001154933727068591,0.0030658785191069473,-0.016810960508093057
6743,0.001159317720991904,0.0031095272117433654,-0.01697637019057475
6790,0.0011636847060729218,0.0031532921528298554,-0.01714433050958482
6837,0.0011679773989962123,0.003196356720770917,-0.017314005440702575
6883,0.0011721829657708274,0.003239052388859472,-0.01748502699359925
6930,0.0011763494561863388,0.0032820568339050277,-0.017657505328448706
6977,0.0011804723771093029,0.0033249088333777714,-0.017831303535596445
7023,0.0011845221248329933,0.0033674024451832794,-0.018006207621304834
7070,0.0011884323565723503,0.0034092264320493035,-0.01818230229971353
7117,0.0011921156434442056,0.003450163338870611,-0.01835986613561129
7165,0.001195532507370967,0.0034905334726912686,-0.018538821983554492
7212,0.0011985322348971312,0.003529485373463575,-0.01871936238772069
7259,0.0012010367925311411,0.003567394911532053,-0.018901533077033857
7306,0.0012031139065593797,0.003605228596074214,-0.019084818532443388
7352,0.0012046544394225746,0.0036414002104557318,-0.019269577621826725
7398,0.0012056307023048604,0.003676238479561496,-0.019455882340130657
7446,0.0012062874017063944,0.0037118927021941774,-0.01964283691373843
7493,0.0012066115548831874,0.003747031624435942,-0.019830917614405336
7539,0.0012064069086122945,0.0037804997498233884,-0.020020640002084103
7587,0.001205797656339445,0.003814021384740868,-0.020211126132081154
7635,0.0012050113671669914,0.003848321621871058,-0.020401890217840384
7684,0.0012039863773927995,0.0038819610089619104,-0.020593665914736197
7732,0.0012027092091607499,0.003915027392439107,-0.020786340394940858
7779,0.0012012802845990894,0.003948240427049709,-0.020979342900421635
7828,0.0011996060660762107,0.003980703591319305,-0.0211733349380496
7874,0.0011975777598999748,0.00401217587507754,-0.021368496008315974
7922,0.0011950237588428396,0.004041902832262172,-0.021565723551274178
7971,0.0011918420971697302,0.004070176126541689,-0.02176463820259
8018,0.0011879704591753724,0.00409732965573028,-0.02196486227194031
8066,0.001183297962281464,0.004122894707871213,-0.022166969577700396
8114,0.0011778333986193637,0.004147561791803266,-0.022370055535924267
8162,0.0011715907060301637,0.0041713609161501755,-0.022574086804628
8208,0.0011646812903719648,0.00419471200262952,-0.022778448119066437
8257,0.0011572239624659008,0.004217873277893315,-0.022982859209691866
8306,0.0011491895720145606,0.004240318190790559,-0.0231881915574871
8353,0.001140569268632237,0.0042621178856044875,-0.023394295110483514
8401,0.0011313977644707754,0.004283425471648639,-0.02360088698016744
8452,0.0011214699336987305,0.004303646911784565,-0.023809463191795457
8501,0.0011108788084349815,0.004323295454467384,-0.024019077967602793
8550,0.0010997392340993221,0.004342513801646526,-0.024230321280049757
8599,0.0010879677144298534,0.004360866178639242,-0.024443730188021016
8648,0.0010757388139378296,0.00437891671373579,-0.02465692789327945
8696,0.0010632798564306999,0.0043969216693593785,-0.02486884560016175
8743,0.0010505088982660786,0.004414567736418259,-0.025081296417212556
8792,0.0010373910017019137,0.004431787468258349,-0.025293784085896026
8839,0.0010237632196563973,0.004448841825490619,-0.02550800438490861
8890,0.0010092359378478782,0.004465263588430622,-0.02572629318301143
8937,0.0009937349965463132,0.004480913433464052,-0.02594662150575578
8986,0.0009772486529478397,0.004495573388078974,-0.02616780380063511
9034,0.0009598029918315905,0.004509371164272926,-0.026389871043421803
9082,0.0009413539111020684,0.0045219888519123855,-0.026612339373667002
9133,0.0009217811830924472,0.004533531277283427,-0.026835810887972045
9183,0.0009009721731778293,0.004544852906664852,-0.027063047496365705
9232,0.0008789471911199674,0.004555440465301991,-0.027292429916339747
9277,0.0008557566626626393,0.0045648301418172894,-0.02752277548520838
9327,0.0008314303657130403,0.004573257088368821,-0.027754508911893395
9376,0.0008059243677854981,0.004581284893651539,-0.027988827603213244
9427,0.0007793811072549005,0.0045879364726524145,-0.02822357121332559
9478,0.0007517997602302603,0.00459332528588883,-0.02845867841718201
9525,0.0007230166288099002,0.004598196647533073,-0.028695962085030696
9573,0.0006931081883084987,0.004601809932590143,-0.028934281894132514
9623,0.0006621200895035953,0.004604509309285986,-0.02917388055930697
9672,0.0006301541196926349,0.00460606843589122,-0.02941432142976133
9721,0.0005973028075510469,0.004606506812659449,-0.029655479569856348
9771,0.0005635562754619077,0.004606384900683348,-0.0298978934637876
9821,0.000528977855582089,0.004605215066495675,-0.030141109252761627
9871,0.00049359274193963,0.004603131977817792,-0.030385720596073116
9920,0.00045722273178059854,0.004601783505454217,-0.030632763228057934
9971,0.0004198167337036781,0.004600389311096129,-0.030881652262125327
10020,0.00038147333917259497,0.004597621699423232,-0.03113253235592939
10072,0.00034216647512107495,0.0045942434799183815,-0.031386231743753996
10121,0.00030183847615699726,0.004590383114109024,-0.031642825424053084
10174,0.0002606954349083568,0.0045852604017026085,-0.03189684243567424
10225,0.00021886223541831454,0.004579225876408591,-0.03214355054241923
10276,0.000176393112209777,0.0045725200990965964,-0.032384055633290665
10327,0.0001331094285439985,0.004565692483941678,-0.032618973980303945
10381,8.92579252156182e-05,0.004557782837397945,-0.032848678871110516
10431,4.4986550646536295e-05,0.004549091678690634,-0.033074214437375966
10483,-4.840581003236586e-08,0.004540747157513439,-0.03329670433895357
10536,-4.5397413973413335e-05,0.004530999530354768,-0.033516472840444275
10590,-9.05897356048114e-05,0.0045201493675931645,-0.0337344442568101
10641,-0.0001346342603754673,0.004508177496476935,-0.03395020233640104
10694,-0.00017673528191011124,0.0044963744720119955,-0.03416222741645031
10742,-0.0002168440137217028,0.004486275635109848,-0.034370220958458965
10796,-0.0002548317664006558,0.004477823249660276,-0.034574293868897724
10849,-0.00029050159071765933,0.004471122773944871,-0.034774881472591626
10900,-0.0003234177601100588,0.004466082299522386,-0.03497263783343154
10952,-0.00035312785409010046,0.004463173473178633,-0.03516741882011125
11002,-0.00037928033342983725,0.004463013739413059,-0.03535870743095533
11054,-0.0004015263512487757,0.004465896663150845,-0.035546660928475644
11105,-0.0004196472327638939,0.004472212083595103,-0.03573098433077752
11157,-0.00043346894055337846,0.00448218056093005,-0.03591169094905275
11208,-0.00044265666348448343,0.004495889893049466,-0.036089166366364174
11259,-0.0004469735031190474,0.004513769747573758,-0.03626298890270077
11312,-0.00044614850100855013,0.004536113808623789,-0.036433229550378594
11364,-0.0004398467172354492,0.004563165831519257,-0.036599805706690934
11413,-0.00042773008052750223,0.0045951879130568885,-0.03676253915859059
11464,-0.0004094966794228081,0.004632523521042691,-0.0369211411231491
11515,-0.00038487265181245093,0.004675478053789771,-0.0370757303270792
11567,-0.00035372200194963023,0.004724356320105185,-0.03722582254659412
11619,-0.00031595345316267,0.004779345882430371,-0.03737117979455885
11668,-0.0002712705882947053,0.004840600667560673,-0.03751263970531034
11718,-0.000219478840275646,0.004908463134770836,-0.03764936110755112
11768,-0.00016062266359564447,0.004983059207800604,-0.03778010539952336
11814,-9.475698958735536e-05,0.005064339041301686,-0.03790489972067999
11865,-2.1913994844220843e-05,0.0051522707708110006,-0.03802416542696453
11915,5.7737738589277235e-05,0.005246783635082585,-0.03813733390835287
11967,0.00014419020946135938,0.005347579204741156,-0.038246061303168405
12014,0.00023736992435475425,0.005454634997040247,-0.03834995401804375
12066,0.000337104772991766,0.005567998996647138,-0.038447818287347744
12119,0.0004433545798029016,0.005687527553902021,-0.03854078663720026
12171,0.000556049078255334,0.005813192406915404,-0.03862894895972597
12221,0.0006751282575118193,0.0059448401027353,-0.03871338989787305
12270,0.0008004971145965934,0.006082372498408224,-0.03879430229643251
12322,0.0009319962159824153,0.006225794365594605,-0.03886979378415193
12369,0.0010694434015189813,0.00637498109187857,-0.03893969470671235
12420,0.0012126953574202266,0.00652977399695362,-0.039005214103217965
12470,0.001361538992379499,0.006690260330199531,-0.039068061265590384
12520,0.001515919478431349,0.006856204836083426,-0.039129006126696224
12567,0.001675866227641222,0.007027336773314548,-0.03918682236754184
12617,0.0018412321564177524,0.007203731260973903,-0.039241087441836756
12665,0.00201186767871272,0.007385311740551795,-0.03929168332996645
12717,0.0021876337707014168,0.007571925824932466,-0.039338584512729965
12768,0.0023684042870903703,0.007763483313931242,-0.0393822280742689
12817,0.0025540249987009546,0.007959881701443145,-0.03942282783681012
12865,0.002744355102500716,0.008161034624967253,-0.03946084915295035
12913,0.0029392959317723452,0.008366869299442173,-0.03949630887777693
12962,0.003138715619013495,0.008577216040459544,-0.03952875764915176
13008,0.0033424756749179303,0.008791869276148551,-0.0395578220385915
13058,0.0035504610837216143,0.00901074147208159,-0.03958390047193664
13107,0.003762559486832135,0.009233786592157005,-0.039607587732254555
13156,0.003978648432038823,0.0094607891272728,-0.03962812596015417
13203,0.004198686468523922,0.009691828914522483,-0.039646366091942276
13249,0.0044226296193830865,0.009926837337444075,-0.03966212471588272
13297,0.00465038289334217,0.010165628613407364,-0.03967497304101175
13346,0.004881899726159368,0.010408226246352195,-0.03968574449260463
13395,0.0051171101963562995,0.010654393050884742,-0.039694457824725034
13445,0.0053559638337599205,0.01090395490824148,-0.03970186663171116
13494,0.0055984117391686,0.011157085469322304,-0.039706614724337085
13541,0.00584459392575019,0.01141375818794329,-0.03971015756649259
13591,0.006094645559674531,0.011673954308694163,-0.03971294099885719
13640,0.006348537237606711,0.01193753208141648,-0.039713380492761456
13689,0.006606230192899747,0.012204485148401934,-0.03971134619020686
13739,0.006867662726068913,0.012474899950552077,-0.0397063792069959
13787,0.007132720300860603,0.01274888595256391,-0.03969791945618701
13836,0.007401258283442108,0.013026344997311232,-0.039685640204758656
13886,0.007673509361048319,0.01330659130319836,-0.03967261289969488
13933,0.007949754001976967,0.013589765990238286,-0.039658956192502405
13983,0.008230030599514318,0.013876216125752412,-0.039643256404278154
14032,0.00851432429681297,0.014165965067584456,-0.039625321958089585
14083,0.00880256409821231,0.014458867617508198,-0.039604962022437566
14131,0.009094685446769512,0.014754712991488846,-0.0395824214806844
14181,0.009390607413439243,0.015053902577350214,-0.039556876970766694
14231,0.009690222962873845,0.015356012213347653,-0.0395287980586726
14282,0.009993431305475043,0.0156607860388896,-0.03949852905973809
14330,0.010300082669523113,0.015967876400720397,-0.039466209132766494
14383,0.01061002498764227,0.01627707694910599,-0.03943202503697748
14434,0.010923106034503883,0.016588503276710374,-0.03939567648672771
14485,0.01123916764037216,0.016901652411480752,-0.039357770393041364
14534,0.011558079089283215,0.017216274149871525,-0.039318663838394934
14586,0.0118796834693895,0.017532394972498932,-0.039277915295600443
14639,0.012203844374180291,0.017850616427158364,-0.03923467671754234
14690,0.012530515118994456,0.018171591886699128,-0.039188581091684
14740,0.01285967904188476,0.01849548724180849,-0.03913949750756395
14789,0.013191169582013152,0.018820888461175474,-0.03908844914637117
14841,0.013524668575238399,0.019146598186433345,-0.039036192910092825
14893,0.013859819255454086,0.019472369986138906,-0.03898276070814468
14943,0.014196317050100434,0.019798190023886934,-0.038928285597310916
14993,0.014533743824552801,0.020123234572999523,-0.03887315673099286
15045,0.014871827685368122,0.020447911275302204,-0.03881718076934446
15095,0.01521036431986082,0.02077215698055301,-0.03876039949775598
15145,0.015549244996173162,0.021096719529185914,-0.0387026220191494
15197,0.01588845737533665,0.02142203340674335,-0.03864342606098202
15248,0.016227908524860803,0.021747227496695967,-0.03858294600671665
15299,0.01656762692607771,0.02207256366536239,-0.03852164948730794
15350,0.01690750408264311,0.02239698274161325,-0.03846008926574558
15403,0.01724721186788961,0.02271931356957465,-0.038396929023634174
15455,0.017586505392099237,0.023039870800992814,-0.038331408862023665
15507,0.01792540079472434,0.02336017436294525,-0.03826580544460227
15557,0.018264031614175016,0.023681223010427577,-0.038202541618872314
15608,0.01860250554990573,0.024002827336377413,-0.038141079849626724
15660,0.018940874238596733,0.02432476448416885,-0.038080450167034284
15710,0.01927909876767228,0.02464611013227465,-0.038020257085522174
15760,0.019617230388760253,0.02496754307345984,-0.03796067237654294
15809,0.019955650940058772,0.02529201480069682,-0.037902407451767026
15859,0.02029403474362256,0.0256160129361896,-0.03784442790239934
15911,0.020632114205153863,0.025939301496953525,-0.03778723245551809
15964,0.02097026950534638,0.026265394606570208,-0.03773188280397146
16015,0.021308757507020947,0.02659380789356352,-0.03767788117435188
16066,0.021647780771701857,0.02692392884217092,-0.037624629685079965
16119,0.02198738687103156,0.027254956915181,-0.03757137306980871
16169,0.0223276193299494,0.02758698881467859,-0.03751819435076027
16220,0.02266840213612165,0.02791935915525283,-0.03746414741664773
16268,0.02300961401099435,0.028251537620643707,-0.03740869083676996
16317,0.023351290604957525,0.028584354363208938,-0.03735313206228747
16365,0.023693441236709117,0.028917821134560553,-0.037297456811106834
16415,0.02403600187732153,0.029251508136321654,-0.037241058975395494
16463,0.02437905496174202,0.029585897025447238,-0.037185002200926374
16515,0.02472269915564197,0.029921176487659986,-0.03712942444745911
16563,0.02506699897361712,0.030257295379375257,-0.037074006321663605
16613,0.02541203454769637,0.03059444658608053,-0.03701937686361952
16661,0.02575775382728178,0.03093239593182622,-0.03696446335298146
16710,0.02610409362657344,0.031270952920994834,-0.03690870311130461
16758,0.026451047972470373,0.03161012452486632,-0.03685253543253026
16807,0.02679870313803119,0.03194997511890817,-0.03679666928481294
16857,0.02714712538547953,0.03229056489524331,-0.036740907182131924
16905,0.02749635452478929,0.0326319256647707,-0.03668487152772965
16954,0.027846451525932313,0.03297412010860809,-0.036628678218681515
17003,0.028197503542157387,0.0333171165769934,-0.03657284332252046
17053,0.02854979689091574,0.03366114117819791,-0.036518582691344836
17103,0.02890350251344488,0.034006413981930265,-0.0364647479672265
17154,0.02925862933028989,0.03435313209831958,-0.036409357268562606
17200,0.029615157881118202,0.03470104912318622,-0.03635291470195698
17249,0.02997298882178218,0.03504971962930601,-0.036296401667042184
17297,0.030332045267203938,0.03539901105357521,-0.036239603847962015
17345,0.030692279088286433,0.035748846234659605,-0.036182424816544635
17393,0.03105364061219513,0.036098843859869625,-0.0361249635783061
17443,0.03141609419522775,0.036449270300245314,-0.036066977808550414
17494,0.03177962298085956,0.0368001574044614,-0.03600848687015772
17545,0.032144225318814994,0.03715179720772913,-0.03594932922973835
17593,0.03251007293465226,0.037503357477663486,-0.03588968637803323
17643,0.03287731075297522,0.03785479619202109,-0.0358295144795141
17692,0.033245947542899806,0.038207222787867826,-0.03576898371295068
17741,0.033615987039721046,0.03856017431922293,-0.03570809643008949
17788,0.033987532804343384,0.03891327069535507,-0.0356449644767285
17840,0.03436126977050581,0.03927021112659205,-0.03557859427616191
17889,0.03473772069103045,0.03963224359880372,-0.03550908247078635
17939,0.035116788476280435,0.03999636712063235,-0.03543654871262955
17988,0.035498427365245805,0.04036333230261075,-0.03536137219716181
18037,0.035882625099993806,0.04073336923828084,-0.03528386219309604
18087,0.03626957980068503,0.04110729783888202,-0.0352040248485286
18137,0.036659492691232455,0.04148545901923015,-0.0351219358358936
18187,0.03705238145316886,0.04186708430924363,-0.035037394687694054
18235,0.03744836326724845,0.04225265582006904,-0.03495077789811055
18283,0.03784739949891581,0.04264154674439467,-0.03486153170826366
18329,0.038249326892233815,0.04303297468236643,-0.03476901502160234
18377,0.038654265164064415,0.04342785970149286,-0.03467432141826834
18425,0.03906233462873218,0.04382634832525074,-0.03457738168697052
18473,0.03947373045557705,0.04422867959518544,-0.03447823340203532
18521,0.03988861709719329,0.04463495325860511,-0.03437656580367367
18569,0.04030707437670317,0.04504508153742269,-0.034272170239378036
18616,0.04072939511769479,0.04545982944666739,-0.03416579220152715
18663,0.0411558897370829,0.045879531930344185,-0.03405728231116456
18710,0.041586682979549844,0.04630391448571436,-0.033945639323566854
18758,0.04202172636194578,0.04673257266825947,-0.0338301368272669
18808,0.042461214975863706,0.04716604625078199,-0.033711761172066375
18859,0.042905428282929425,0.0476047941409875,-0.033591258493151144
18907,0.04335452449345014,0.04804874125910085,-0.033468043143209725
18957,0.04380851147076468,0.04849761192875331,-0.0333410477069397
19008,0.044267303667109355,0.0489512568638387,-0.03321009538462368
19057,0.04473107421901912,0.04941015886327197,-0.03307716529298954
19107,0.045200114095779995,0.04987474328473276,-0.03294324911512632
19155,0.04567454342613239,0.05034488053787927,-0.03280690997420286
19204,0.04615435349417801,0.05082039952131694,-0.032666914906407954
19250,0.04663954248790743,0.05130133473372006,-0.03252381752326948
19298,0.047130057242145244,0.05178755481192329,-0.032376982024381024
19348,0.04762571830871946,0.05227876613821748,-0.03222544012791551
19396,0.04812635737120717,0.05277483195090287,-0.032069605956873505
19445,0.04863182378156497,0.053275566025251096,-0.03190884688884065
19495,0.04914219295931805,0.053781121860143805,-0.031746441970020356
19546,0.04965752568811427,0.054291560949650985,-0.031582172623925014
19594,0.050177746909048145,0.05480673512657274,-0.03141356255880508
19642,0.050702781264774316,0.05532658068935909,-0.03124084367971936
19689,0.051232566313597794,0.05585102907170519,-0.031065083310294173
19735,0.05176725376215383,0.05638020905268049,-0.030888484325724785
19784,0.05230689127455223,0.0569141857870658,-0.03070935949862271
19832,0.05285130470023886,0.05745272846544895,-0.030525184642015795
19883,0.053400267542187935,0.057995614421310196,-0.03033546202298395
19933,0.05394844340324224,0.05853622859385293,-0.03016204481487057
19985,0.054490722865779884,0.05906960485022069,-0.03001008308361252
20034,0.055027302623602684,0.05959742866364503,-0.029864414484529984
20082,0.05555838520709242,0.060119851060143364,-0.029725938345103287
20131,0.056091058019707596,0.060639228705524253,-0.029591183880510928
20184,0.0566321609375863,0.06116222192032928,-0.029453349470827315
20232,0.057181428354727205,0.0616931136473587,-0.02930913778362019
20278,0.05773860017890174,0.06223165643980777,-0.029158951310379905
20325,0.05830342304212913,0.06277760481621221,-0.029002882868964967
20372,0.058875673346408565,0.06333074944172243,-0.028841146329239214
20419,0.059455127176703725,0.06389087337104478,-0.02867380526752574
20465,0.060041567594314026,0.06445775913456787,-0.028501070562139776
20512,0.06063479900650386,0.06503121722771821,-0.028323287163151727
20558,0.06123464244518497,0.06561107559660566,-0.02814048145920963
20605,0.06184091579855208,0.06619715779796984,-0.02795267515381855
20652,0.062453417519853574,0.06678926721504332,-0.027760210528987972
20700,0.0630719318107795,0.06738718012052683,-0.027563454172068135
20749,0.06369623874897971,0.06799066655485168,-0.027362482703637912
20798,0.0643262483441705,0.06859959200891187,-0.027158333912106206
20846,0.06496201010354045,0.06921397591653732,-0.02695176748600555
20896,0.06560365493898501,0.06983397518307101,-0.026742707364728505
20946,0.06625129179147157,0.07045975524816991,-0.02653035989600852
20994,0.06690501790082976,0.07109145686869435,-0.026313607361538337
